Stock,Date,Price,Open,High,Low,Vol.,Change %,Daily Price Change,Daily % Change,High–Low Range,High–Low % Range,Previous Close,Daily Return %,Volume % Change,Month / Year,Day Type
ICICI,13-04-2022,762.25,769.6,772.55,760.7,16120000,-0.21%,-7.35,-0.009550416,11.85,0.015577757,757.80,0.00587226,-0.09,Apr-2022,Up Day
ICICI,12-04-2022,763.85,757,768.9,750.25,14020000,0.56%,6.85,0.009048877,18.65,0.024858381,762.25,0.00209905,-0.13,Apr-2022,Up Day
ICICI,11-04-2022,759.6,752.3,765.45,751.65,13220000,0.70%,7.3,0.009703576,13.80,0.018359609,763.85,-0.00556392,-0.06,Apr-2022,Down Day
ICICI,08-04-2022,754.3,749.85,756,743.6,15480000,0.77%,4.45,0.00593452,12.40,0.016675632,759.60,-0.00697736,0.17,Apr-2022,Down Day
ICICI,07-04-2022,748.55,737.1,757.8,737.1,15090000,0.94%,11.45,0.015533849,20.70,0.028083028,754.30,-0.00762296,-0.03,Apr-2022,Down Day
ICICI,06-04-2022,741.6,732.3,744.9,732.1,13520000,-0.03%,9.3,0.012699713,12.80,0.01748395,748.55,-0.00928462,-0.10,Apr-2022,Down Day
ICICI,05-04-2022,741.8,746.8,755.45,738,12290000,-0.64%,-5,-0.006695233,17.45,0.023644986,741.60,0.00026969,-0.09,Apr-2022,Up Day
ICICI,04-04-2022,746.6,742,749.8,725,17190000,1.41%,4.6,0.006199461,24.80,0.034206897,741.80,0.00647075,0.40,Apr-2022,Up Day
ICICI,01-04-2022,736.25,725,738.3,723.1,12660000,0.81%,11.25,0.015517241,15.20,0.021020606,746.60,-0.01386284,-0.26,Apr-2022,Down Day
ICICI,31-03-2022,730.3,739.9,739.9,727.8,16050000,-0.08%,-9.6,-0.012974726,12.10,0.016625447,736.25,-0.00808149,0.27,Mar-2022,Down Day
ICICI,30-03-2022,730.9,721.05,731.75,719.1,20150000,2.18%,9.85,0.013660634,12.65,0.017591434,730.30,0.00082158,0.26,Mar-2022,Up Day
ICICI,29-03-2022,715.3,714.3,716.95,705.85,11490000,0.70%,1,0.001399972,11.10,0.015725721,730.90,-0.02134355,-0.43,Mar-2022,Down Day
ICICI,28-03-2022,710.35,702,713.4,695.65,13810000,1.59%,8.35,0.011894587,17.75,0.025515705,715.30,-0.00692017,0.20,Mar-2022,Down Day
ICICI,25-03-2022,699.25,705,706.1,696.65,15260000,-0.70%,-5.75,-0.008156028,9.45,0.013564918,710.35,-0.01562610,0.10,Mar-2022,Down Day
ICICI,24-03-2022,704.2,702.45,712.7,698,17730000,-1.96%,1.75,0.002491281,14.70,0.021060172,699.25,0.00707901,0.16,Mar-2022,Up Day
ICICI,23-03-2022,718.3,725,726.8,714.25,7140000,0.01%,-6.7,-0.009241379,12.55,0.017570879,704.20,0.02002272,-0.60,Mar-2022,Up Day
ICICI,22-03-2022,718.2,708.65,721,699.5,11760000,1.05%,9.55,0.013476328,21.50,0.03073624,718.30,-0.00013922,0.65,Mar-2022,Down Day
ICICI,21-03-2022,710.75,721,722.9,705.5,12870000,-1.30%,-10.25,-0.014216366,17.40,0.024663359,718.20,-0.01037316,0.09,Mar-2022,Down Day
ICICI,17-03-2022,720.1,717.8,725,716.2,18330000,1.71%,2.3,0.003204235,8.80,0.012287071,710.75,0.01315512,0.42,Mar-2022,Up Day
ICICI,16-03-2022,708,706.9,711.4,701.25,14620000,1.53%,1.1,0.00155609,10.15,0.014474153,720.10,-0.01680322,-0.20,Mar-2022,Down Day
ICICI,15-03-2022,697.35,701.5,708.1,688,27710000,0.17%,-4.15,-0.005915895,20.10,0.029215116,708.00,-0.01504237,0.90,Mar-2022,Down Day
ICICI,14-03-2022,696.15,678.1,698.45,677.25,24650000,2.69%,18.05,0.026618493,21.20,0.031303064,697.35,-0.00172080,-0.11,Mar-2022,Down Day
ICICI,11-03-2022,677.9,674.65,684.7,670.6,20550000,0.19%,3.25,0.004817313,14.10,0.021025947,696.15,-0.02621561,-0.17,Mar-2022,Down Day
ICICI,10-03-2022,676.6,693.95,701,673.65,35960000,1.37%,-17.35,-0.025001801,27.35,0.040599718,677.90,-0.00191769,0.75,Mar-2022,Down Day
ICICI,09-03-2022,667.45,664.7,674.5,658,33730000,0.37%,2.75,0.004137205,16.50,0.025075988,676.60,-0.01352350,-0.06,Mar-2022,Down Day
ICICI,08-03-2022,665,643.3,669.45,643,26720000,1.72%,21.7,0.033732318,26.45,0.041135303,667.45,-0.00367069,-0.21,Mar-2022,Down Day
ICICI,07-03-2022,653.75,663.5,667,642.15,27800000,-4.99%,-9.75,-0.0146948,24.85,0.038698123,665.00,-0.01691729,0.04,Mar-2022,Down Day
ICICI,04-03-2022,688.05,691,706.55,685,18700000,-1.47%,-2.95,-0.004269175,21.55,0.031459854,653.75,0.05246654,-0.33,Mar-2022,Up Day
ICICI,03-03-2022,698.3,717.6,721.95,693.45,23190000,-2.32%,-19.3,-0.026895206,28.50,0.041098854,688.05,0.01489717,0.24,Mar-2022,Up Day
ICICI,02-03-2022,714.85,717,724.95,707.75,25250000,-3.75%,-2.15,-0.002998605,17.20,0.024302367,698.30,0.02370042,0.09,Mar-2022,Up Day
ICICI,28-02-2022,742.7,722.95,744.75,715.4,20550000,1.73%,19.75,0.027318625,29.35,0.041025999,714.85,0.03895922,-0.19,Feb-2022,Up Day
ICICI,25-02-2022,730.05,724.95,739.3,720.25,16940000,3.20%,5.1,0.007034968,19.05,0.02644915,742.70,-0.01703245,-0.18,Feb-2022,Down Day
ICICI,24-02-2022,707.4,712.9,727.1,702.3,28020000,-5.00%,-5.5,-0.007714967,24.80,0.035312544,730.05,-0.03102527,0.65,Feb-2022,Down Day
ICICI,23-02-2022,744.6,754.6,756.4,742.7,11620000,-0.89%,-10,-0.013252054,13.70,0.01844621,707.40,0.05258694,-0.59,Feb-2022,Up Day
ICICI,22-02-2022,751.3,738.4,759.75,737.75,13160000,-0.42%,12.9,0.017470206,22.00,0.0298204,744.60,0.00899812,0.13,Feb-2022,Up Day
ICICI,21-02-2022,754.45,746.25,762.9,740,10970000,0.74%,8.2,0.010988275,22.90,0.030945946,751.30,0.00419273,-0.17,Feb-2022,Up Day
ICICI,18-02-2022,748.9,746.85,756.8,745.55,8950000,-0.19%,2.05,0.002744862,11.25,0.015089531,754.45,-0.00735635,-0.18,Feb-2022,Down Day
ICICI,17-02-2022,750.35,766.5,767.25,746.3,16680000,-1.79%,-16.15,-0.021069798,20.95,0.028071821,748.90,0.00193617,0.86,Feb-2022,Up Day
ICICI,16-02-2022,764.05,775.7,777.55,760.4,10550000,-1.55%,-11.65,-0.015018693,17.15,0.022553919,750.35,0.01825815,-0.37,Feb-2022,Up Day
ICICI,15-02-2022,776.05,752.95,778,743.2,18880000,2.97%,23.1,0.030679328,34.80,0.046824543,764.05,0.01570578,0.79,Feb-2022,Up Day
ICICI,14-02-2022,753.7,772,773.95,751.15,16170000,-4.69%,-18.3,-0.023704663,22.80,0.030353458,776.05,-0.02879969,-0.14,Feb-2022,Down Day
ICICI,11-02-2022,790.8,796.85,797.4,787.9,13140000,-1.82%,-6.05,-0.007592395,9.50,0.012057368,753.70,0.04922383,-0.19,Feb-2022,Up Day
ICICI,10-02-2022,805.5,805.95,808.8,796.3,13160000,0.34%,-0.45,-0.000558347,12.50,0.015697601,790.80,0.01858877,0.00,Feb-2022,Up Day
ICICI,09-02-2022,802.8,797.25,804.25,794.2,8860000,1.30%,5.55,0.00696143,10.05,0.012654243,805.50,-0.00335196,-0.33,Feb-2022,Down Day
ICICI,08-02-2022,792.5,790,795.7,774.3,14640000,0.78%,2.5,0.003164557,21.40,0.027637866,802.80,-0.01283009,0.65,Feb-2022,Down Day
ICICI,07-02-2022,786.4,798.05,805,781.45,14660000,-2.32%,-11.65,-0.014598083,23.55,0.030136285,792.50,-0.00769716,0.00,Feb-2022,Down Day
ICICI,04-02-2022,805.05,809.8,812,795.8,10310000,-0.48%,-4.75,-0.005865646,16.20,0.020356874,786.40,0.02371567,-0.30,Feb-2022,Up Day
ICICI,03-02-2022,808.95,814.05,818.4,806,9760000,-0.59%,-5.1,-0.006264971,12.40,0.015384615,805.05,0.00484442,-0.05,Feb-2022,Up Day
ICICI,02-02-2022,813.75,815,818.7,808.85,11210000,0.43%,-1.25,-0.001533742,9.85,0.012177783,808.95,0.00593362,0.15,Feb-2022,Up Day
ICICI,01-02-2022,810.3,802.05,812.85,789.3,20030000,2.73%,8.25,0.010286142,23.55,0.029836564,813.75,-0.00423963,0.79,Feb-2022,Down Day
ICICI,31-01-2022,788.8,788.95,798.7,784,14820000,0.98%,-0.15,-0.000190126,14.70,0.01875,810.30,-0.02653338,-0.26,Jan-2022,Down Day
ICICI,28-01-2022,781.15,803.75,805.85,778.5,14070000,-1.70%,-22.6,-0.028118196,27.35,0.035131663,788.80,-0.00969828,-0.05,Jan-2022,Down Day
ICICI,27-01-2022,794.65,786.9,801.5,781.05,23980000,-0.87%,7.75,0.009848774,20.45,0.026182703,781.15,0.01728221,0.70,Jan-2022,Up Day
ICICI,25-01-2022,801.65,789,804.3,786.05,19510000,0.40%,12.65,0.016032953,18.25,0.023217353,794.65,0.00880891,-0.19,Jan-2022,Up Day
ICICI,24-01-2022,798.45,813,816.7,783.3,29610000,-0.75%,-14.55,-0.017896679,33.40,0.042640112,801.65,-0.00399177,0.52,Jan-2022,Down Day
ICICI,21-01-2022,804.5,803,811.35,795.5,12080000,-0.71%,1.5,0.001867995,15.85,0.019924576,798.45,0.00757718,-0.59,Jan-2022,Up Day
ICICI,20-01-2022,810.25,803,812.95,795.4,13570000,0.20%,7.25,0.009028643,17.55,0.02206437,804.50,0.00714730,0.12,Jan-2022,Up Day
ICICI,19-01-2022,808.6,816,821,803.25,16420000,-1.76%,-7.4,-0.009068627,17.75,0.022097728,810.25,-0.00203641,0.21,Jan-2022,Down Day
ICICI,18-01-2022,823.1,821,836,818.2,10840000,0.46%,2.1,0.002557856,17.80,0.021755072,808.60,0.01793223,-0.34,Jan-2022,Up Day
ICICI,17-01-2022,819.3,820,828.9,814.55,6720000,-0.09%,-0.7,-0.000853659,14.35,0.017617089,823.10,-0.00461669,-0.38,Jan-2022,Down Day
ICICI,14-01-2022,820,821,822,811.6,7550000,-0.57%,-1,-0.001218027,10.40,0.012814194,819.30,0.00085439,0.12,Jan-2022,Up Day
ICICI,13-01-2022,824.7,821,828,817.4,9370000,0.12%,3.7,0.004506699,10.60,0.012967947,820.00,0.00573171,0.24,Jan-2022,Up Day
ICICI,12-01-2022,823.75,818.6,825.45,812.05,13030000,1.62%,5.15,0.006291229,13.40,0.016501447,824.70,-0.00115193,0.39,Jan-2022,Down Day
ICICI,11-01-2022,810.65,809.75,814.7,801.9,9980000,-0.01%,0.9,0.001111454,12.80,0.01596209,823.75,-0.01590288,-0.23,Jan-2022,Down Day
ICICI,10-01-2022,810.75,800.25,812.8,799,10910000,2.21%,10.5,0.0131209,13.80,0.017271589,810.65,0.00012336,0.09,Jan-2022,Up Day
ICICI,07-01-2022,793.25,792.2,802.3,786.25,12250000,1.04%,1.05,0.001325423,16.05,0.020413355,810.75,-0.02158495,0.12,Jan-2022,Down Day
ICICI,06-01-2022,785.05,775.05,792.5,774,13020000,-0.38%,10,0.012902393,18.50,0.023901809,793.25,-0.01033722,0.06,Jan-2022,Down Day
ICICI,05-01-2022,788.05,773,795.85,771.2,19740000,1.97%,15.05,0.019469599,24.65,0.031963174,785.05,0.00382141,0.52,Jan-2022,Up Day
ICICI,04-01-2022,772.85,767.95,778,763.6,12110000,1.07%,4.9,0.006380624,14.40,0.018858041,788.05,-0.01928812,-0.39,Jan-2022,Down Day
ICICI,03-01-2022,764.7,743.05,766,743,9650000,3.32%,21.65,0.029136666,23.00,0.030955585,772.85,-0.01054538,-0.20,Jan-2022,Down Day
ICICI,31-12-2021,740.15,736.55,746.25,736.55,6970000,0.60%,3.6,0.004887652,9.70,0.013169506,764.70,-0.03210409,-0.28,Dec-2021,Down Day
ICICI,30-12-2021,735.7,733.3,740.5,729,14330000,0.00%,2.4,0.003272876,11.50,0.015775034,740.15,-0.00601229,1.06,Dec-2021,Down Day
ICICI,29-12-2021,735.7,738,744.95,731.9,7140000,-0.01%,-2.3,-0.003116531,13.05,0.017830305,735.70,0.00000000,-0.50,Dec-2021,Down Day
ICICI,28-12-2021,735.8,740.4,742.45,732.5,17830000,-0.03%,-4.6,-0.006212858,9.95,0.013583618,735.70,0.00013592,1.50,Dec-2021,Up Day
ICICI,27-12-2021,736,724,738.75,716.1,7960000,1.22%,12,0.016574586,22.65,0.031629661,735.80,0.00027181,-0.55,Dec-2021,Up Day
ICICI,24-12-2021,727.1,733.9,733.9,719.6,8800000,-0.57%,-6.8,-0.009265568,14.30,0.019872151,736.00,-0.01209239,0.11,Dec-2021,Down Day
ICICI,23-12-2021,731.3,739.05,739.5,727.95,9990000,-0.20%,-7.75,-0.010486435,11.55,0.015866474,727.10,0.00577637,0.14,Dec-2021,Up Day
ICICI,22-12-2021,732.8,726.25,734.95,720.05,9840000,1.73%,6.55,0.009018933,14.90,0.020693007,731.30,0.00205114,-0.02,Dec-2021,Up Day
ICICI,21-12-2021,720.35,720,728.95,716.15,14560000,1.46%,0.35,0.000486111,12.80,0.017873351,732.80,-0.01698963,0.48,Dec-2021,Down Day
ICICI,20-12-2021,709.95,718.1,720.2,698.2,16900000,-2.52%,-8.15,-0.011349394,22.00,0.031509596,720.35,-0.01443743,0.16,Dec-2021,Down Day
ICICI,17-12-2021,728.3,742,742,726.05,13230000,-1.73%,-13.7,-0.018463612,15.95,0.021968184,709.95,0.02584689,-0.22,Dec-2021,Up Day
ICICI,16-12-2021,741.15,757.9,757.9,738.95,14120000,-1.48%,-16.75,-0.022100541,18.95,0.025644496,728.30,0.01764383,0.07,Dec-2021,Up Day
ICICI,15-12-2021,752.25,757.6,759.5,750.9,7360000,-0.84%,-5.35,-0.007061774,8.60,0.011452923,741.15,0.01497673,-0.48,Dec-2021,Up Day
ICICI,14-12-2021,758.65,751.05,764.35,746.3,17490000,0.62%,7.6,0.010119167,18.05,0.024185984,752.25,0.00850781,1.38,Dec-2021,Up Day
ICICI,13-12-2021,754,763,769.7,752.5,16860000,-0.53%,-9,-0.011795544,17.20,0.022857143,758.65,-0.00612931,-0.04,Dec-2021,Down Day
ICICI,10-12-2021,758,756.5,759.8,751.05,7630000,0.40%,1.5,0.001982816,8.75,0.011650356,754.00,0.00530504,-0.55,Dec-2021,Up Day
ICICI,09-12-2021,755,759.05,763,748.4,16010000,0.21%,-4.05,-0.005335617,14.60,0.019508284,758.00,-0.00395778,1.10,Dec-2021,Down Day
ICICI,08-12-2021,753.4,747.9,758.8,744.1,33430000,2.55%,5.5,0.007353924,14.70,0.019755409,755.00,-0.00211921,1.09,Dec-2021,Down Day
ICICI,07-12-2021,734.65,717,740.95,712,30510000,3.54%,17.65,0.024616457,28.95,0.040660112,753.40,-0.02488718,-0.09,Dec-2021,Down Day
ICICI,06-12-2021,709.55,719,726.8,707.5,20130000,-0.94%,-9.45,-0.013143255,19.30,0.027279152,734.65,-0.03416593,-0.34,Dec-2021,Down Day
ICICI,03-12-2021,716.3,720.5,729.5,715.1,20130000,-0.84%,-4.2,-0.005829285,14.40,0.020137044,709.55,0.00951307,0.00,Dec-2021,Up Day
ICICI,02-12-2021,722.4,724.6,727.1,715.2,21920000,-0.73%,-2.2,-0.003036158,11.90,0.016638702,716.30,0.00851598,0.09,Dec-2021,Up Day
ICICI,01-12-2021,727.7,716.4,732.75,715,15210000,1.87%,11.3,0.015773311,17.75,0.024825175,722.40,0.00733666,-0.31,Dec-2021,Up Day
ICICI,30-11-2021,714.35,716.75,732.3,711.1,23970000,-0.56%,-2.4,-0.003348448,21.20,0.029812966,727.70,-0.01834547,0.58,Nov-2021,Down Day
ICICI,29-11-2021,718.4,726.75,727.75,710.5,15880000,-0.53%,-8.35,-0.011489508,17.25,0.024278677,714.35,0.00566949,-0.34,Nov-2021,Up Day
ICICI,26-11-2021,722.2,739,742.05,718.6,18990000,-3.84%,-16.8,-0.022733424,23.45,0.032632897,718.40,0.00528953,0.20,Nov-2021,Up Day
ICICI,25-11-2021,751.05,754.9,754.95,745.3,17750000,-1.20%,-3.85,-0.005100013,9.65,0.012947806,722.20,0.03994738,-0.07,Nov-2021,Up Day
ICICI,24-11-2021,760.2,750.25,772.25,746.7,23190000,1.11%,9.95,0.013262246,25.55,0.034217222,751.05,0.01218294,0.31,Nov-2021,Up Day
ICICI,23-11-2021,751.85,740.95,757.95,731.2,24910000,-0.02%,10.9,0.014710844,26.75,0.036583698,760.20,-0.01098395,0.07,Nov-2021,Down Day
ICICI,22-11-2021,752,768.3,770.45,740.25,20400000,-1.43%,-16.3,-0.021215671,30.20,0.040797028,751.85,0.00019951,-0.18,Nov-2021,Up Day
ICICI,18-11-2021,762.9,764.9,767.5,756.4,20640000,0.21%,-2,-0.002614721,11.10,0.014674775,752.00,0.01449468,0.01,Nov-2021,Up Day
ICICI,17-11-2021,761.3,760.9,771.95,756.3,11660000,-0.36%,0.4,0.000525693,15.65,0.020692847,762.90,-0.00209726,-0.44,Nov-2021,Down Day
ICICI,16-11-2021,764.05,773.3,775.75,762,12790000,-1.20%,-9.25,-0.011961722,13.75,0.018044619,761.30,0.00361224,0.10,Nov-2021,Up Day
ICICI,15-11-2021,773.3,777,784.55,771.55,10930000,-0.42%,-3.7,-0.004761905,13.00,0.0168492,764.05,0.01210654,-0.15,Nov-2021,Up Day
ICICI,12-11-2021,776.6,772.7,779.9,771.2,15380000,0.67%,3.9,0.005047237,8.70,0.01128112,773.30,0.00426743,0.41,Nov-2021,Up Day
ICICI,11-11-2021,771.45,776.7,777,766.1,9220000,-1.21%,-5.25,-0.006759367,10.90,0.014227908,776.60,-0.00663147,-0.40,Nov-2021,Down Day
ICICI,10-11-2021,780.9,782.55,784.3,773.1,9510000,-0.72%,-1.65,-0.002108491,11.20,0.01448713,771.45,0.01224966,0.03,Nov-2021,Up Day
ICICI,09-11-2021,786.55,784,788.6,779.2,10080000,0.82%,2.55,0.003252551,9.40,0.012063655,780.90,0.00723524,0.06,Nov-2021,Up Day
ICICI,08-11-2021,780.15,793,793,773.15,13970000,-0.25%,-12.85,-0.016204288,19.85,0.02567419,786.55,-0.00813680,0.39,Nov-2021,Down Day
ICICI,04-11-2021,782.1,788.5,789,779,3150000,-0.49%,-6.4,-0.008116677,10.00,0.01283697,780.15,0.00249952,-0.77,Nov-2021,Up Day
ICICI,03-11-2021,785.95,806,806,780.45,11840000,-1.87%,-20.05,-0.024875931,25.55,0.032737523,782.10,0.00492264,2.76,Nov-2021,Up Day
ICICI,02-11-2021,800.95,809,810,798,9450000,-0.37%,-8.05,-0.009950556,12.00,0.015037594,785.95,0.01908518,-0.20,Nov-2021,Up Day
ICICI,01-11-2021,803.9,807.7,809.7,793,11410000,0.23%,-3.8,-0.004704717,16.70,0.021059269,800.95,0.00368313,0.21,Nov-2021,Up Day
ICICI,29-10-2021,802.05,798,808.75,783.9,15700000,0.42%,4.05,0.005075188,24.85,0.031700472,803.90,-0.00230128,0.38,Oct-2021,Down Day
ICICI,28-10-2021,798.7,830.1,831.95,796.25,18750000,-4.35%,-31.4,-0.037826768,35.70,0.044835165,802.05,-0.00417680,0.19,Oct-2021,Down Day
ICICI,27-10-2021,835,828.75,849,824.2,22900000,0.68%,6.25,0.007541478,24.80,0.030089784,798.70,0.04544885,0.22,Oct-2021,Up Day
ICICI,26-10-2021,829.4,828.7,841.7,822.35,16930000,-1.46%,0.7,0.000844697,19.35,0.023530127,835.00,-0.00670659,-0.26,Oct-2021,Down Day
ICICI,25-10-2021,841.7,800,867,798.4,96120000,10.85%,41.7,0.052125,68.60,0.085921844,829.40,0.01483000,4.68,Oct-2021,Up Day
ICICI,22-10-2021,759.3,758.5,765.85,753.35,13250000,0.50%,0.8,0.001054713,12.50,0.016592553,841.70,-0.09789711,-0.86,Oct-2021,Down Day
ICICI,21-10-2021,755.5,748.9,759.85,737.4,12170000,1.29%,6.6,0.008812926,22.45,0.030444806,759.30,-0.00500461,-0.08,Oct-2021,Down Day
ICICI,20-10-2021,745.85,746.75,757.45,741.9,12760000,-0.21%,-0.9,-0.001205223,15.55,0.020959698,755.50,-0.01277300,0.05,Oct-2021,Down Day
ICICI,19-10-2021,747.45,755,755,738.75,11350000,0.27%,-7.55,-0.01,16.25,0.021996616,745.85,0.00214520,-0.11,Oct-2021,Up Day
ICICI,18-10-2021,745.45,739,748.9,732.05,15350000,2.50%,6.45,0.008728011,16.85,0.023017553,747.45,-0.00267576,0.35,Oct-2021,Down Day
ICICI,14-10-2021,727.3,710.25,729.8,709.05,8950000,2.44%,17.05,0.024005632,20.75,0.029264509,745.45,-0.02434771,-0.42,Oct-2021,Down Day
ICICI,13-10-2021,709.95,713.85,715.9,707.95,6360000,0.19%,-3.9,-0.005463333,7.95,0.011229607,727.30,-0.02385536,-0.29,Oct-2021,Down Day
ICICI,12-10-2021,708.6,706.5,713,704.4,7380000,-0.66%,2.1,0.002972399,8.60,0.012208972,709.95,-0.00190154,0.16,Oct-2021,Down Day
ICICI,11-10-2021,713.3,702,719.4,700.3,9340000,1.41%,11.3,0.016096866,19.10,0.027274025,708.60,0.00663280,0.27,Oct-2021,Up Day
ICICI,08-10-2021,703.4,706,710,698.3,9380000,0.17%,-2.6,-0.00368272,11.70,0.016754976,713.30,-0.01387915,0.00,Oct-2021,Down Day
ICICI,07-10-2021,702.2,697.55,704.95,693.45,10040000,1.84%,4.65,0.006666189,11.50,0.016583748,703.40,-0.00170600,0.07,Oct-2021,Down Day
ICICI,06-10-2021,689.5,696.6,705,688.35,13200000,-1.09%,-7.1,-0.010192363,16.65,0.024188276,702.20,-0.01808602,0.31,Oct-2021,Down Day
ICICI,05-10-2021,697.1,693,699,691.85,7500000,-0.44%,4.1,0.005916306,7.15,0.01033461,689.50,0.01102248,-0.43,Oct-2021,Up Day
ICICI,04-10-2021,700.2,697.05,703.35,694.05,8980000,1.13%,3.15,0.004519045,9.30,0.013399611,697.10,0.00444699,0.20,Oct-2021,Up Day
ICICI,01-10-2021,692.35,693,694.85,687.9,10940000,-1.21%,-0.65,-0.000937951,6.95,0.010103213,700.20,-0.01121108,0.22,Oct-2021,Down Day
ICICI,30-09-2021,700.85,709.6,713.9,698.8,18490000,-1.22%,-8.75,-0.012330891,15.10,0.021608472,692.35,0.01227703,0.69,Sep-2021,Up Day
ICICI,29-09-2021,709.5,707.35,711.95,701.3,11450000,-1.07%,2.15,0.003039514,10.65,0.015186083,700.85,0.01234216,-0.38,Sep-2021,Up Day
ICICI,28-09-2021,717.15,734.1,735.4,706.6,13490000,-1.76%,-16.95,-0.023089497,28.80,0.040758562,709.50,0.01078224,0.18,Sep-2021,Up Day
ICICI,27-09-2021,730,724.5,731.75,722.3,7710000,0.98%,5.5,0.007591442,9.45,0.013083206,717.15,0.01791815,-0.43,Sep-2021,Up Day
ICICI,24-09-2021,722.95,722.6,724.6,716.55,11780000,0.83%,0.35,0.000484362,8.05,0.011234387,730.00,-0.00965753,0.53,Sep-2021,Down Day
ICICI,23-09-2021,717,711,720,707.15,10410000,1.94%,6,0.008438819,12.85,0.018171534,722.95,-0.00823017,-0.12,Sep-2021,Down Day
ICICI,22-09-2021,703.35,715,715,702.25,9740000,-1.19%,-11.65,-0.016293706,12.75,0.018155927,717.00,-0.01903766,-0.06,Sep-2021,Down Day
ICICI,21-09-2021,711.85,711.15,714.5,694.4,10010000,0.26%,0.7,0.000984321,20.10,0.028945853,703.35,0.01208502,0.03,Sep-2021,Up Day
ICICI,20-09-2021,710,710,720.4,706.5,7940000,-1.41%,0,0,13.90,0.019674452,711.85,-0.00259886,-0.21,Sep-2021,Down Day
ICICI,17-09-2021,720.15,732.9,734.4,714,17080000,-0.97%,-12.75,-0.017396643,20.40,0.028571429,710.00,0.01429577,1.15,Sep-2021,Up Day
ICICI,16-09-2021,727.2,720,729.4,712.85,13560000,1.80%,7.2,0.01,16.55,0.023216665,720.15,0.00978963,-0.21,Sep-2021,Up Day
ICICI,15-09-2021,714.35,707.1,716,706.3,5940000,0.98%,7.25,0.010253147,9.70,0.013733541,727.20,-0.01767052,-0.56,Sep-2021,Down Day
ICICI,14-09-2021,707.45,713.25,714,706.5,5240000,0.01%,-5.8,-0.008131791,7.50,0.010615711,714.35,-0.00965913,-0.12,Sep-2021,Down Day
ICICI,13-09-2021,707.4,717.9,717.9,705.2,6970000,-1.78%,-10.5,-0.014625992,12.70,0.018009075,707.45,-0.00007068,0.33,Sep-2021,Down Day
ICICI,09-09-2021,720.25,720.8,723.9,717.6,6240000,-0.10%,-0.55,-0.000763041,6.30,0.008779264,707.40,0.01816511,-0.10,Sep-2021,Up Day
ICICI,08-09-2021,720.95,716.5,722.75,715,7120000,0.56%,4.45,0.006210747,7.75,0.010839161,720.25,0.00097188,0.14,Sep-2021,Up Day
ICICI,07-09-2021,716.9,720.9,722.45,711.65,6240000,-0.59%,-4,-0.00554862,10.80,0.015175999,720.95,-0.00561759,-0.12,Sep-2021,Down Day
ICICI,06-09-2021,721.15,725.4,728,720,5330000,-0.43%,-4.25,-0.005858837,8.00,0.011111111,716.90,0.00592830,-0.15,Sep-2021,Up Day
ICICI,03-09-2021,724.3,724.75,731.8,721.1,8990000,-0.12%,-0.45,-0.000620904,10.70,0.014838441,721.15,0.00436802,0.69,Sep-2021,Up Day
ICICI,02-09-2021,725.15,722.3,728.05,717.5,8630000,0.73%,2.85,0.003945729,10.55,0.014703833,724.30,0.00117355,-0.04,Sep-2021,Up Day
ICICI,01-09-2021,719.9,727.6,734.8,717.2,13730000,0.12%,-7.7,-0.010582738,17.60,0.024539877,725.15,-0.00723988,0.59,Sep-2021,Down Day
ICICI,31-08-2021,719.05,714,719.9,709.35,19760000,0.76%,5.05,0.007072829,10.55,0.014872771,719.90,-0.00118072,0.44,Aug-2021,Down Day
ICICI,30-08-2021,713.65,704.5,715,700.9,10800000,1.99%,9.15,0.012987935,14.10,0.020116992,719.05,-0.00750991,-0.45,Aug-2021,Down Day
ICICI,27-08-2021,699.75,696.1,700.45,689.05,9140000,0.14%,3.65,0.005243499,11.40,0.016544518,713.65,-0.01947733,-0.15,Aug-2021,Down Day
ICICI,26-08-2021,698.8,692.05,701.55,690,10760000,1.12%,6.75,0.009753631,11.55,0.01673913,699.75,-0.00135763,0.18,Aug-2021,Down Day
ICICI,25-08-2021,691.05,699.95,700.45,687.15,9540000,-0.49%,-8.9,-0.012715194,13.30,0.019355308,698.80,-0.01109044,-0.11,Aug-2021,Down Day
ICICI,24-08-2021,694.45,683.25,697.25,680.4,9820000,1.72%,11.2,0.016392243,16.85,0.024764844,691.05,0.00492005,0.03,Aug-2021,Up Day
ICICI,23-08-2021,682.7,689.95,689.95,673.85,10920000,0.29%,-7.25,-0.010508008,16.10,0.023892558,694.45,-0.01691986,0.11,Aug-2021,Down Day
ICICI,20-08-2021,680.7,683.85,684.4,675.35,13120000,-1.10%,-3.15,-0.004606273,9.05,0.013400459,682.70,-0.00292954,0.20,Aug-2021,Down Day
ICICI,18-08-2021,688.3,700.85,700.85,683.6,11070000,-1.84%,-12.55,-0.017906827,17.25,0.025234055,680.70,0.01116498,-0.16,Aug-2021,Up Day
ICICI,17-08-2021,701.2,699.8,702.9,691.5,8670000,-0.21%,1.4,0.002000572,11.40,0.0164859,688.30,0.01874183,-0.22,Aug-2021,Up Day
ICICI,16-08-2021,702.65,702.4,707.4,698.65,7920000,-0.31%,0.25,0.000355923,8.75,0.012524154,701.20,0.00206788,-0.09,Aug-2021,Up Day
ICICI,13-08-2021,704.8,707.05,709.9,701,12790000,0.49%,-2.25,-0.003182236,8.90,0.012696148,702.65,0.00305984,0.61,Aug-2021,Up Day
